#Area	Non-overlapping_group
ampl255_EP300_CDS_12_Cds_16954220_UserDefined_(52679810)_UserDefined_(53391551)	grp0
ampl257_EP300_CDS_13_Cds_16951938_UserDefined_(52679825)_UserDefined_(53391552)	grp0
ampl259_EP300_CDS_14_Cds_16951242_UserDefined_(52710184)_UserDefined_(53391553)	grp0
ampl261_EP300_CDS_14_Cds_16951242_UserDefined_(52710184)_UserDefined_(53391553)	grp0
ampl263_EP300_CDS_14_Cds_16951242_UserDefined_(52710184)_UserDefined_(53391553)	grp0
ampl264_EP300_CDS_15_+_EP300_CDS_16_UserDefined_(53190396)_UserDefined_(53391554)	grp0
ampl266_EP300_CDS_15_+_EP300_CDS_16_UserDefined_(53190396)_UserDefined_(53391554)	grp0
ampl268_EP300_CDS_15_+_EP300_CDS_16_UserDefined_(53190396)_UserDefined_(53391554)	grp0
ampl269_EP300_CDS_17_Cds_16952277_UserDefined_(52674562)_UserDefined_(53391555)	grp0
ampl271_EP300_CDS_18_Cds_16955413_UserDefined_(52688589)_UserDefined_(53391556)	grp0
ampl273_EP300_CDS_18_Cds_16955413_UserDefined_(52688589)_UserDefined_(53391556)	grp0
ampl274_EP300_CDS_19_Cds_16951869_UserDefined_(52674563)_UserDefined_(53391557)	grp0
ampl282_EP300_CDS_20_Cds_16954385_UserDefined_(52676013)_UserDefined_(53391558)	grp0
ampl283_EP300_CDS_21_Cds_16951438_UserDefined_(52621216)_UserDefined_(53391559)	grp0
ampl284_EP300_CDS_22_Cds_16952192_UserDefined_(52621204)_UserDefined_(53391560)	grp0
ampl285_EP300_CDS_23_Cds_16951820_UserDefined_(52679822)_UserDefined_(53391561)	grp0
ampl286_EP300_CDS_24_+_EP300_CDS_25_UserDefined_(53190397)_UserDefined_(53391562)	grp0
ampl288_EP300_CDS_24_+_EP300_CDS_25_UserDefined_(53190397)_UserDefined_(53391562)	grp0
ampl290_EP300_CDS_24_+_EP300_CDS_25_UserDefined_(53190397)_UserDefined_(53391562)	grp0
ampl292_EP300_CDS_26_Cds_16952469_UserDefined_(52679819)_UserDefined_(53391563)	grp0
ampl294_EP300_CDS_27_Cds_16951776_UserDefined_(52621202)_UserDefined_(53391564)	grp0
ampl296_EP300_CDS_28_Cds_16954893_UserDefined_(52621222)_UserDefined_(53391565)	grp0
ampl298_EP300_CDS_29_Cds_16951526_UserDefined_(52636275)_UserDefined_(53391566)	grp0
ampl303_EP300_CDS_30_Cds_16952126_UserDefined_(53190399)_UserDefined_(53391567)	grp0
ampl305_EP300_CDS_30_Cds_16952126_UserDefined_(53190399)_UserDefined_(53391567)	grp0
ampl1042_EP300_CDS_31_Cds_16953917_UserDefined_(52641901)_UserDefined_(53391568)	grp0
ampl1044_EP300_CDS_31_Cds_16953917_UserDefined_(52641901)_UserDefined_(53391568)	grp0
ampl1046_EP300_CDS_31_Cds_16953917_UserDefined_(52641901)_UserDefined_(53391568)	grp0
ampl1048_EP300_CDS_31_Cds_16953917_UserDefined_(52641901)_UserDefined_(53391568)	grp0
ampl1050_EP300_CDS_31_Cds_16953917_UserDefined_(52641901)_UserDefined_(53391568)	grp0
ampl1052_EP300_CDS_31_Cds_16953917_UserDefined_(52641901)_UserDefined_(53391568)	grp0
ampl1054_EP300_CDS_31_Cds_16953917_UserDefined_(52641901)_UserDefined_(53391568)	grp0
ampl1056_EP300_CDS_31_Cds_16953917_UserDefined_(52641901)_UserDefined_(53391568)	grp0
ampl1058_EP300_CDS_31_Cds_16953917_UserDefined_(52641901)_UserDefined_(53391568)	grp0
ampl1060_EP300_CDS_31_Cds_16953917_UserDefined_(52641901)_UserDefined_(53391568)	grp0
ampl1062_EP300_CDS_31_Cds_16953917_UserDefined_(52641901)_UserDefined_(53391568)	grp0
ampl1064_EP300_CDS_31_Cds_16953917_UserDefined_(52641901)_UserDefined_(53391568)	grp0
ampl1066_EP300_CDS_31_Cds_16953917_UserDefined_(52641901)_UserDefined_(53391568)	grp0
ampl727_MYD88_CDS_1_Cds_16961557_UserDefined_(53190685)_UserDefined_(46402549)	grp0
ampl729_MYD88_CDS_1_Cds_16961557_UserDefined_(53190685)_UserDefined_(46402549)	grp0
ampl731_MYD88_CDS_2_Cds_16964799_UserDefined_(53190686)_UserDefined_(32313488)	grp0
ampl733_MYD88_CDS_3_+_MYD88_CDS_3_+_MYD88_CDS_4_UserDefined_(53190687)_UserDefined_(32313489)	grp0
ampl735_MYD88_CDS_3_+_MYD88_CDS_3_+_MYD88_CDS_4_UserDefined_(53190687)_UserDefined_(32313489)	grp0
ampl737_MYD88_CDS_3_+_MYD88_CDS_3_+_MYD88_CDS_4_UserDefined_(53190687)_UserDefined_(32313489)	grp0
ampl738_MYD88_CDS_5_+_MYD88_CDS_5_UserDefined_(53190688)_UserDefined_(46402550)	grp0
ampl15_BCL6_CDS_8_Cds_16980532_UserDefined_(53190323)_UserDefined_(53391569)	grp0
ampl1018_BCL6_CDS_7_Cds_16983058_UserDefined_(53190322)_UserDefined_(53391570)	grp0
ampl1016_BCL6_CDS_6_Cds_16981405_UserDefined_(53190321)_UserDefined_(53391571)	grp0
ampl13_BCL6_CDS_5_Cds_16982530_UserDefined_(53190320)_UserDefined_(53391572)	grp0
ampl1014_BCL6_CDS_4_Cds_16982576_UserDefined_(53190319)_UserDefined_(53391573)	grp0
ampl1003_BCL6_CDS_3_Cds_16979555_UserDefined_(53190318)_UserDefined_(53391574)	grp0
ampl1005_BCL6_CDS_3_Cds_16979555_UserDefined_(53190318)_UserDefined_(53391574)	grp0
ampl1007_BCL6_CDS_3_Cds_16979555_UserDefined_(53190318)_UserDefined_(53391574)	grp0
ampl1009_BCL6_CDS_3_Cds_16979555_UserDefined_(53190318)_UserDefined_(53391574)	grp0
ampl1011_BCL6_CDS_3_Cds_16979555_UserDefined_(53190318)_UserDefined_(53391574)	grp0
ampl1013_BCL6_CDS_3_Cds_16979555_UserDefined_(53190318)_UserDefined_(53391574)	grp0
ampl1000_BCL6_CDS_2_Cds_16980089_UserDefined_(53190317)_UserDefined_(53391575)	grp0
ampl1002_BCL6_CDS_2_Cds_16980089_UserDefined_(53190317)_UserDefined_(53391575)	grp0
ampl11_BCL6_CDS_1_Cds_16983045_UserDefined_(53190316)_UserDefined_(53391576)	grp0
ampl372_IRF4_CDS_1_Cds_17020802_UserDefined_(53190412)_UserDefined_(46402651)	grp0
ampl374_IRF4_CDS_1_Cds_17020802_UserDefined_(53190412)_UserDefined_(46402651)	grp0
ampl375_IRF4_CDS_2_Cds_17024403_UserDefined_(53190413)_UserDefined_(46402652)	grp0
ampl377_IRF4_CDS_3_Cds_17025952_UserDefined_(53190414)_UserDefined_(46402653)	grp0
ampl378_IRF4_CDS_4_Cds_17025612_UserDefined_(53190416)_UserDefined_(53391577)	grp0
ampl380_IRF4_CDS_5_Cds_17021492_UserDefined_(53190417)_UserDefined_(46402655)	grp0
ampl382_IRF4_CDS_6_Cds_17024147_UserDefined_(53190418)_UserDefined_(46402656)	grp0
ampl384_IRF4_CDS_6_Cds_17024147_UserDefined_(53190418)_UserDefined_(46402656)	grp0
ampl385_IRF4_CDS_7_Cds_17020820_UserDefined_(53190419)_UserDefined_(46402657)	grp0
ampl387_IRF4_CDS_8_Cds_17020087_UserDefined_(53190420)_UserDefined_(46402658)	grp0
ampl359_HIST1H1C_CDS_1_Cds_17026855_UserDefined_(53190409)_UserDefined_(53391578)	grp0
ampl361_HIST1H1C_CDS_1_Cds_17026855_UserDefined_(53190409)_UserDefined_(53391578)	grp0
ampl363_HIST1H1C_CDS_1_Cds_17026855_UserDefined_(53190409)_UserDefined_(53391578)	grp0
ampl365_HIST1H1C_CDS_1_Cds_17026855_UserDefined_(53190409)_UserDefined_(53391578)	grp0
ampl841_PIM1_CDS_1_+_CDS_1_+_CDS_2_+_CDS_3_+_CDS_4_UserDefined_(53190695)_UserDefined_(53391579)	grp0
ampl843_PIM1_CDS_1_+_CDS_1_+_CDS_2_+_CDS_3_+_CDS_4_UserDefined_(53190695)_UserDefined_(53391579)	grp0
ampl845_PIM1_CDS_1_+_CDS_1_+_CDS_2_+_CDS_3_+_CDS_4_UserDefined_(53190695)_UserDefined_(53391579)	grp0
ampl847_PIM1_CDS_1_+_CDS_1_+_CDS_2_+_CDS_3_+_CDS_4_UserDefined_(53190695)_UserDefined_(53391579)	grp0
ampl849_PIM1_CDS_1_+_CDS_1_+_CDS_2_+_CDS_3_+_CDS_4_UserDefined_(53190695)_UserDefined_(53391579)	grp0
ampl851_PIM1_CDS_1_+_CDS_1_+_CDS_2_+_CDS_3_+_CDS_4_UserDefined_(53190695)_UserDefined_(53391579)	grp0
ampl853_PIM1_CDS_1_+_CDS_1_+_CDS_2_+_CDS_3_+_CDS_4_UserDefined_(53190695)_UserDefined_(53391579)	grp0
ampl854_PIM1_CDS_5_Cds_17035987_UserDefined_(53190696)_UserDefined_(32313492)	grp0
ampl856_PIM1_CDS_6_Cds_17037046_UserDefined_(53190697)_UserDefined_(46402677)	grp0
ampl1209_PRDM1_CDS_1_Cds_17038254_UserDefined_(53190704)_UserDefined_(53391580)	grp0
ampl863_PRDM1_CDS_2_Cds_17044027_UserDefined_(43766021)_UserDefined_(53391581)	grp0
ampl865_PRDM1_CDS_2_Cds_17044027_UserDefined_(43766021)_UserDefined_(53391581)	grp0
ampl866_PRDM1_CDS_3_Cds_17040127_UserDefined_(53190705)_UserDefined_(53391582)	grp0
ampl868_PRDM1_CDS_4_Cds_17039099_UserDefined_(53190706)_UserDefined_(53391583)	grp0
ampl870_PRDM1_CDS_4_Cds_17039099_UserDefined_(53190706)_UserDefined_(53391583)	grp0
ampl1211_PRDM1_CDS_5_Cds_17039193_UserDefined_(53190707)_UserDefined_(53391584)	grp0
ampl1213_PRDM1_CDS_5_Cds_17039193_UserDefined_(53190707)_UserDefined_(53391584)	grp0
ampl1215_PRDM1_CDS_5_Cds_17039193_UserDefined_(53190707)_UserDefined_(53391584)	grp0
ampl1217_PRDM1_CDS_5_Cds_17039193_UserDefined_(53190707)_UserDefined_(53391584)	grp0
ampl1219_PRDM1_CDS_5_Cds_17039193_UserDefined_(53190707)_UserDefined_(53391584)	grp0
ampl1221_PRDM1_CDS_5_Cds_17039193_UserDefined_(53190707)_UserDefined_(53391584)	grp0
ampl1223_PRDM1_CDS_5_Cds_17039193_UserDefined_(53190707)_UserDefined_(53391584)	grp0
ampl871_PRDM1_CDS_6_Cds_17040266_UserDefined_(43772792)_UserDefined_(53391585)	grp0
ampl873_PRDM1_CDS_7_Cds_17037878_UserDefined_(53190708)_UserDefined_(53391586)	grp0
ampl875_PRDM1_CDS_7_Cds_17037878_UserDefined_(53190708)_UserDefined_(53391586)	grp0
ampl877_PRDM1_CDS_7_Cds_17037878_UserDefined_(53190708)_UserDefined_(53391586)	grp0
ampl923_TNFAIP3_CDS_1_Cds_17045076_UserDefined_(53190727)_UserDefined_(53391587)	grp0
ampl925_TNFAIP3_CDS_1_Cds_17045076_UserDefined_(53190727)_UserDefined_(53391587)	grp0
ampl926_TNFAIP3_CDS_2_Cds_17048699_UserDefined_(53190728)_UserDefined_(32313495)	grp0
ampl928_TNFAIP3_CDS_3_+_TNFAIP3_CDS_4_UserDefined_(43753976)_UserDefined_(32313496)	grp0
ampl930_TNFAIP3_CDS_3_+_TNFAIP3_CDS_4_UserDefined_(43753976)_UserDefined_(32313496)	grp0
ampl932_TNFAIP3_CDS_3_+_TNFAIP3_CDS_4_UserDefined_(43753976)_UserDefined_(32313496)	grp0
ampl933_TNFAIP3_CDS_5_Cds_17048389_UserDefined_(53190729)_UserDefined_(32313497)	grp0
ampl935_TNFAIP3_CDS_6_Cds_17048260_UserDefined_(53190730)_UserDefined_(32313498)	grp0
ampl937_TNFAIP3_CDS_6_Cds_17048260_UserDefined_(53190730)_UserDefined_(32313498)	grp0
ampl939_TNFAIP3_CDS_6_Cds_17048260_UserDefined_(53190730)_UserDefined_(32313498)	grp0
ampl941_TNFAIP3_CDS_6_Cds_17048260_UserDefined_(53190730)_UserDefined_(32313498)	grp0
ampl943_TNFAIP3_CDS_6_Cds_17048260_UserDefined_(53190730)_UserDefined_(32313498)	grp0
ampl945_TNFAIP3_CDS_7_Cds_17044986_UserDefined_(53190731)_UserDefined_(32313499)	grp0
ampl947_TNFAIP3_CDS_8_Cds_17045096_UserDefined_(43766212)_UserDefined_(53391588)	grp0
ampl949_TNFAIP3_CDS_8_Cds_17045096_UserDefined_(43766212)_UserDefined_(53391588)	grp0
ampl71_CARD11_9_Exon_17050410_UserDefined_(53190333)_UserDefined_(32313517)	grp0
ampl69_CARD11_8_Exon_17050411_UserDefined_(53190332)_UserDefined_(32313518)	grp0
ampl67_CARD11_7_Exon_17050412_UserDefined_(53190331)_UserDefined_(32313519)	grp0
ampl65_CARD11_6_Exon_17050413_UserDefined_(53190330)_UserDefined_(32313520)	grp0
ampl61_CARD11_5_Exon_17050414_UserDefined_(52675958)_UserDefined_(32313521)	grp0
ampl63_CARD11_5_Exon_17050414_UserDefined_(52675958)_UserDefined_(32313521)	grp0
ampl59_CARD11_4_Exon_17050415_UserDefined_(53190329)_UserDefined_(32313522)	grp0
ampl51_BRAF_15_Exon_17067949_UserDefined_(53190325)_UserDefined_(32313528)	grp0
ampl323_EZH2_18_Exon_17071192_UserDefined_(53190402)_UserDefined_(53391589)	grp0
ampl321_EZH2_16_Exon_17072371_UserDefined_(53190401)_UserDefined_(32313546)	grp0
ampl320_EZH2_12_Exon_17069067_UserDefined_(53190400)_UserDefined_(32313550)	grp0
ampl677_MFHAS1_CDS_1_Cds_17068267_UserDefined_(53190681)_UserDefined_(53391590)	grp0
ampl679_MFHAS1_CDS_1_Cds_17068267_UserDefined_(53190681)_UserDefined_(53391590)	grp0
ampl681_MFHAS1_CDS_1_Cds_17068267_UserDefined_(53190681)_UserDefined_(53391590)	grp0
ampl683_MFHAS1_CDS_1_Cds_17068267_UserDefined_(53190681)_UserDefined_(53391590)	grp0
ampl685_MFHAS1_CDS_1_Cds_17068267_UserDefined_(53190681)_UserDefined_(53391590)	grp0
ampl687_MFHAS1_CDS_1_Cds_17068267_UserDefined_(53190681)_UserDefined_(53391590)	grp0
ampl689_MFHAS1_CDS_1_Cds_17068267_UserDefined_(53190681)_UserDefined_(53391590)	grp0
ampl691_MFHAS1_CDS_1_Cds_17068267_UserDefined_(53190681)_UserDefined_(53391590)	grp0
ampl693_MFHAS1_CDS_1_Cds_17068267_UserDefined_(53190681)_UserDefined_(53391590)	grp0
ampl695_MFHAS1_CDS_1_Cds_17068267_UserDefined_(53190681)_UserDefined_(53391590)	grp0
ampl697_MFHAS1_CDS_1_Cds_17068267_UserDefined_(53190681)_UserDefined_(53391590)	grp0
ampl699_MFHAS1_CDS_1_Cds_17068267_UserDefined_(53190681)_UserDefined_(53391590)	grp0
ampl701_MFHAS1_CDS_1_Cds_17068267_UserDefined_(53190681)_UserDefined_(53391590)	grp0
ampl703_MFHAS1_CDS_1_Cds_17068267_UserDefined_(53190681)_UserDefined_(53391590)	grp0
ampl705_MFHAS1_CDS_1_Cds_17068267_UserDefined_(53190681)_UserDefined_(53391590)	grp0
ampl707_MFHAS1_CDS_1_Cds_17068267_UserDefined_(53190681)_UserDefined_(53391590)	grp0
ampl709_MFHAS1_CDS_1_Cds_17068267_UserDefined_(53190681)_UserDefined_(53391590)	grp0
ampl710_MYC_CDS_1_Cds_17082845_UserDefined_(53190682)_UserDefined_(47592373)	grp0
ampl711_MYC_CDS_2_Cds_17081902_UserDefined_(53190683)_UserDefined_(47592374)	grp0
ampl713_MYC_CDS_2_Cds_17081902_UserDefined_(53190683)_UserDefined_(47592374)	grp0
ampl715_MYC_CDS_2_Cds_17081902_UserDefined_(53190683)_UserDefined_(47592374)	grp0
ampl717_MYC_CDS_2_Cds_17081902_UserDefined_(53190683)_UserDefined_(47592374)	grp0
ampl719_MYC_CDS_2_Cds_17081902_UserDefined_(53190683)_UserDefined_(47592374)	grp0
ampl720_MYC_CDS_3_Cds_17080499_UserDefined_(53190684)_UserDefined_(47592375)	grp0
ampl722_MYC_CDS_3_Cds_17080499_UserDefined_(53190684)_UserDefined_(47592375)	grp0
ampl724_MYC_CDS_3_Cds_17080499_UserDefined_(53190684)_UserDefined_(47592375)	grp0
ampl726_MYC_CDS_3_Cds_17080499_UserDefined_(53190684)_UserDefined_(47592375)	grp0
ampl104_CDKN2A_3_+_CDKN2A_3_UserDefined_(53190344)_UserDefined_(53391591)	grp0
ampl106_CDKN2A_3_+_CDKN2A_3_UserDefined_(53190344)_UserDefined_(53391591)	grp0
ampl108_CDKN2A_3_+_CDKN2A_3_UserDefined_(53190344)_UserDefined_(53391591)	grp0
ampl109_CDKN2A_3_UserDefined_(53190345)_UserDefined_(53391592)	grp0
ampl101_CDKN2A_2_ThreeUtrExon_17087325_UserDefined_(52609405)_UserDefined_(37356880)	grp0
ampl103_CDKN2A_2_ThreeUtrExon_17087325_UserDefined_(52609405)_UserDefined_(37356880)	grp0
ampl96_CDKN2A_1_+_CDKN2A_1_UserDefined_(53190343)_UserDefined_(53391593)	grp0
ampl98_CDKN2A_1_+_CDKN2A_1_UserDefined_(53190343)_UserDefined_(53391593)	grp0
ampl100_CDKN2A_1_+_CDKN2A_1_UserDefined_(53190343)_UserDefined_(53391593)	grp0
ampl111_CDKN2B_CDS_1_UserDefined_(53190346)_UserDefined_(53391594)	grp0
ampl746_NOTCH1_34_ThreeUtrExon_17106077_UserDefined_(53190692)_UserDefined_(53391595)	grp0
ampl747_NOTCH1_34_ThreeUtrExon_17106077_UserDefined_(53190692)_UserDefined_(53391595)	grp0
ampl749_NOTCH1_34_ThreeUtrExon_17106077_UserDefined_(53190692)_UserDefined_(53391595)	grp0
ampl751_NOTCH1_34_ThreeUtrExon_17106077_UserDefined_(53190692)_UserDefined_(53391595)	grp0
ampl753_NOTCH1_34_ThreeUtrExon_17106077_UserDefined_(53190692)_UserDefined_(53391595)	grp0
ampl755_NOTCH1_34_ThreeUtrExon_17106077_UserDefined_(53190692)_UserDefined_(53391595)	grp0
ampl757_NOTCH1_34_ThreeUtrExon_17106077_UserDefined_(53190692)_UserDefined_(53391595)	grp0
ampl759_NOTCH1_34_ThreeUtrExon_17106077_UserDefined_(53190692)_UserDefined_(53391595)	grp0
ampl761_NOTCH1_34_ThreeUtrExon_17106077_UserDefined_(53190692)_UserDefined_(53391595)	grp0
ampl763_NOTCH1_34_ThreeUtrExon_17106077_UserDefined_(53190692)_UserDefined_(53391595)	grp0
ampl765_NOTCH1_34_ThreeUtrExon_17106077_UserDefined_(53190692)_UserDefined_(53391595)	grp0
ampl767_NOTCH1_34_ThreeUtrExon_17106077_UserDefined_(53190692)_UserDefined_(53391595)	grp0
ampl769_NOTCH1_34_ThreeUtrExon_17106077_UserDefined_(53190692)_UserDefined_(53391595)	grp0
ampl771_NOTCH1_34_ThreeUtrExon_17106077_UserDefined_(53190692)_UserDefined_(53391595)	grp0
ampl773_NOTCH1_34_ThreeUtrExon_17106077_UserDefined_(53190692)_UserDefined_(53391595)	grp0
ampl775_NOTCH1_34_ThreeUtrExon_17106077_UserDefined_(53190692)_UserDefined_(53391595)	grp0
ampl777_NOTCH1_34_ThreeUtrExon_17106077_UserDefined_(53190692)_UserDefined_(53391595)	grp0
ampl1200_NOTCH1_28_Exon_17106807_UserDefined_(53190691)_UserDefined_(53391596)	grp0
ampl744_NOTCH1_27_Exon_17103682_UserDefined_(53190690)_UserDefined_(32313578)	grp0
ampl740_NOTCH1_26_Exon_17103662_UserDefined_(53190689)_UserDefined_(47592476)	grp0
ampl742_NOTCH1_26_Exon_17103662_UserDefined_(53190689)_UserDefined_(47592476)	grp0
ampl58_BTK_16_Exon_17113882_UserDefined_(53190328)_UserDefined_(32313603)	grp0
ampl55_BTK_15_Exon_17119167_UserDefined_(53190327)_UserDefined_(32313604)	grp0
ampl57_BTK_15_Exon_17119167_UserDefined_(53190327)_UserDefined_(32313604)	grp0
ampl53_BTK_14_Exon_17116716_UserDefined_(53190326)_UserDefined_(32313605)	grp0
ampl952_TNFRSF14_CDS_2_Cds_16649206_UserDefined_(53190733)_UserDefined_(46402077)	grp1
ampl954_TNFRSF14_CDS_3_Cds_16653467_UserDefined_(53190734)_UserDefined_(46402078)	grp1
ampl956_TNFRSF14_CDS_4_Cds_16651158_UserDefined_(53190735)_UserDefined_(46402079)	grp1
ampl958_TNFRSF14_CDS_5_Cds_16654064_UserDefined_(53190736)_UserDefined_(46402080)	grp1
ampl960_TNFRSF14_CDS_6_Cds_16650851_UserDefined_(53190737)_UserDefined_(46402081)	grp1
ampl963_TNFRSF14_CDS_8_Cds_16650105_UserDefined_(53190739)_UserDefined_(46402083)	grp1
ampl367_ID3_CDS_2_+_ID3_CDS_1_UserDefined_(53190410)_UserDefined_(53391454)	grp1
ampl369_ID3_CDS_2_+_ID3_CDS_1_UserDefined_(53190410)_UserDefined_(53391454)	grp1
ampl80_CD58_3_Exon_16672864_UserDefined_(53190334)_UserDefined_(53391455)	grp1
ampl77_CD58_2_UserDefined_(53190336)_UserDefined_(53391456)	grp1
ampl74_CD58_1_UserDefined_(53190335)_UserDefined_(53391457)	grp1
ampl784_NOTCH2_34_ThreeUtrExon_16675544_UserDefined_(53190694)_UserDefined_(53391458)	grp1
ampl786_NOTCH2_34_ThreeUtrExon_16675544_UserDefined_(53190694)_UserDefined_(53391458)	grp1
ampl788_NOTCH2_34_ThreeUtrExon_16675544_UserDefined_(53190694)_UserDefined_(53391458)	grp1
ampl790_NOTCH2_34_ThreeUtrExon_16675544_UserDefined_(53190694)_UserDefined_(53391458)	grp1
ampl792_NOTCH2_34_ThreeUtrExon_16675544_UserDefined_(53190694)_UserDefined_(53391458)	grp1
ampl794_NOTCH2_34_ThreeUtrExon_16675544_UserDefined_(53190694)_UserDefined_(53391458)	grp1
ampl796_NOTCH2_34_ThreeUtrExon_16675544_UserDefined_(53190694)_UserDefined_(53391458)	grp1
ampl798_NOTCH2_34_ThreeUtrExon_16675544_UserDefined_(53190694)_UserDefined_(53391458)	grp1
ampl800_NOTCH2_34_ThreeUtrExon_16675544_UserDefined_(53190694)_UserDefined_(53391458)	grp1
ampl802_NOTCH2_34_ThreeUtrExon_16675544_UserDefined_(53190694)_UserDefined_(53391458)	grp1
ampl804_NOTCH2_34_ThreeUtrExon_16675544_UserDefined_(53190694)_UserDefined_(53391458)	grp1
ampl806_NOTCH2_34_ThreeUtrExon_16675544_UserDefined_(53190694)_UserDefined_(53391458)	grp1
ampl808_NOTCH2_34_ThreeUtrExon_16675544_UserDefined_(53190694)_UserDefined_(53391458)	grp1
ampl810_NOTCH2_34_ThreeUtrExon_16675544_UserDefined_(53190694)_UserDefined_(53391458)	grp1
ampl812_NOTCH2_34_ThreeUtrExon_16675544_UserDefined_(53190694)_UserDefined_(53391458)	grp1
ampl814_NOTCH2_34_ThreeUtrExon_16675544_UserDefined_(53190694)_UserDefined_(53391458)	grp1
ampl816_NOTCH2_34_ThreeUtrExon_16675544_UserDefined_(53190694)_UserDefined_(53391458)	grp1
ampl818_NOTCH2_34_ThreeUtrExon_16675544_UserDefined_(53190694)_UserDefined_(53391458)	grp1
ampl820_NOTCH2_34_ThreeUtrExon_16675544_UserDefined_(53190694)_UserDefined_(53391458)	grp1
ampl822_NOTCH2_34_ThreeUtrExon_16675544_UserDefined_(53190694)_UserDefined_(53391458)	grp1
ampl824_NOTCH2_34_ThreeUtrExon_16675544_UserDefined_(53190694)_UserDefined_(53391458)	grp1
ampl826_NOTCH2_34_ThreeUtrExon_16675544_UserDefined_(53190694)_UserDefined_(53391458)	grp1
ampl828_NOTCH2_34_ThreeUtrExon_16675544_UserDefined_(53190694)_UserDefined_(53391458)	grp1
ampl830_NOTCH2_34_ThreeUtrExon_16675544_UserDefined_(53190694)_UserDefined_(53391458)	grp1
ampl832_NOTCH2_34_ThreeUtrExon_16675544_UserDefined_(53190694)_UserDefined_(53391458)	grp1
ampl834_NOTCH2_34_ThreeUtrExon_16675544_UserDefined_(53190694)_UserDefined_(53391458)	grp1
ampl836_NOTCH2_34_ThreeUtrExon_16675544_UserDefined_(53190694)_UserDefined_(53391458)	grp1
ampl838_NOTCH2_34_ThreeUtrExon_16675544_UserDefined_(53190694)_UserDefined_(53391458)	grp1
ampl840_NOTCH2_34_ThreeUtrExon_16675544_UserDefined_(53190694)_UserDefined_(53391458)	grp1
ampl1203_NOTCH2_28_+_NOTCH2_27_UserDefined_(53190693)_UserDefined_(53391459)	grp1
ampl1205_NOTCH2_28_+_NOTCH2_27_UserDefined_(53190693)_UserDefined_(53391459)	grp1
ampl1207_NOTCH2_28_+_NOTCH2_27_UserDefined_(53190693)_UserDefined_(53391459)	grp1
ampl780_NOTCH2_26_Exon_16676155_UserDefined_(44438686)_UserDefined_(53391460)	grp1
ampl782_NOTCH2_26_Exon_16676155_UserDefined_(44438686)_UserDefined_(53391460)	grp1
ampl1068_ITPKB_CDS_1_Cds_16694468_UserDefined_(53190421)_UserDefined_(53391461)	grp1
ampl1070_ITPKB_CDS_1_Cds_16694468_UserDefined_(53190421)_UserDefined_(53391461)	grp1
ampl1072_ITPKB_CDS_1_Cds_16694468_UserDefined_(53190421)_UserDefined_(53391461)	grp1
ampl1074_ITPKB_CDS_1_Cds_16694468_UserDefined_(53190421)_UserDefined_(53391461)	grp1
ampl1076_ITPKB_CDS_1_Cds_16694468_UserDefined_(53190421)_UserDefined_(53391461)	grp1
ampl1078_ITPKB_CDS_1_Cds_16694468_UserDefined_(53190421)_UserDefined_(53391461)	grp1
ampl1080_ITPKB_CDS_1_Cds_16694468_UserDefined_(53190421)_UserDefined_(53391461)	grp1
ampl1082_ITPKB_CDS_1_Cds_16694468_UserDefined_(53190421)_UserDefined_(53391461)	grp1
ampl1084_ITPKB_CDS_1_Cds_16694468_UserDefined_(53190421)_UserDefined_(53391461)	grp1
ampl1086_ITPKB_CDS_1_Cds_16694468_UserDefined_(53190421)_UserDefined_(53391461)	grp1
ampl18_BIRC3_6_Exon_16737498_UserDefined_(52679743)_UserDefined_(53391463)	grp1
ampl21_BIRC3_7_Exon_16739198_UserDefined_(52736130)_UserDefined_(53391464)	grp1
ampl24_BIRC3_8_+_BIRC3_9_UserDefined_(53190324)_UserDefined_(53391465)	grp1
ampl26_BIRC3_8_+_BIRC3_9_UserDefined_(53190324)_UserDefined_(53391465)	grp1
ampl29_BIRC3_8_+_BIRC3_9_UserDefined_(53190324)_UserDefined_(53391465)	grp1
ampl31_BIRC3_8_+_BIRC3_9_UserDefined_(53190324)_UserDefined_(53391465)	grp1
ampl33_BIRC3_8_+_BIRC3_9_UserDefined_(53190324)_UserDefined_(53391465)	grp1
ampl35_BIRC3_8_+_BIRC3_9_UserDefined_(53190324)_UserDefined_(53391465)	grp1
ampl37_BIRC3_8_+_BIRC3_9_UserDefined_(53190324)_UserDefined_(53391465)	grp1
ampl39_BIRC3_8_+_BIRC3_9_UserDefined_(53190324)_UserDefined_(53391465)	grp1
ampl41_BIRC3_8_+_BIRC3_9_UserDefined_(53190324)_UserDefined_(53391465)	grp1
ampl43_BIRC3_8_+_BIRC3_9_UserDefined_(53190324)_UserDefined_(53391465)	grp1
ampl45_BIRC3_8_+_BIRC3_9_UserDefined_(53190324)_UserDefined_(53391465)	grp1
ampl47_BIRC3_8_+_BIRC3_9_UserDefined_(53190324)_UserDefined_(53391465)	grp1
ampl49_BIRC3_8_+_BIRC3_9_UserDefined_(53190324)_UserDefined_(53391465)	grp1
ampl391_KMT2A_CDS_1_Cds_16743186_UserDefined_(53190422)_UserDefined_(53391466)	grp1
ampl480_KMT2A_CDS_3_Cds_16743743_UserDefined_(53190444)_UserDefined_(47591212)	grp1
